step,transaction_id,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,country,hour,isFraud
192,TXN0003168,PAYMENT,201.69,C3071950,267773.61,267571.92,M7786347,185011.04,30388.99,NG,16,0
193,TXN0003169,PAYMENT,106.49,C9375544,463935.33,463828.84,M6969998,156432.79,167131.62,NG,20,0
194,TXN0003170,CASH_OUT,36.91,C7399812,15238.5,15201.59,C3449651,159926.19,141683.28,US,8,0
195,TXN0003171,CASH_OUT,825.92,C1186603,284351.53,283525.61000000004,C6792546,187396.51,126710.18,US,20,0
196,TXN0003172,TRANSFER,17.56,C3225820,24578.16,24560.6,C8648146,192032.62,132201.63,US,4,0
197,TXN0003173,CASH_IN,1155.23,C5485076,307842.3,306687.07,C6697547,161012.29,111300.22,MX,8,0
198,TXN0003174,CASH_IN,32.97,C3428469,44186.15,44153.18,C6866122,162280.41,66236.53,US,22,0
199,TXN0003175,CASH_IN,54.33,C1387017,456763.75,456709.42,C3473294,3187.12,76020.67,KE,12,0
200,TXN0003176,PAYMENT,13.02,C1481169,395647.46,395634.44,M3910889,2558.74,156635.13,DE,8,0
201,TXN0003177,DEBIT,89.77,C9004511,225577.59,225487.82,C5420628,195946.05,193207.79,GB,22,0
202,TXN0003178,PAYMENT,1720.94,C1390804,435312.33,433591.39,M5314691,116884.73,66096.4,CN,23,0
203,TXN0003179,TRANSFER,686.26,C5355118,17638.58,16952.320000000003,C4426540,70883.83,161051.83,UA,10,0
204,TXN0003180,PAYMENT,1731.67,C9256688,254329.56,252597.88999999998,M9906069,176014.69,69518.95,RU,23,0
205,TXN0003181,CASH_OUT,695.26,C4987189,103001.79,102306.53,C2242669,25595.39,185495.66,BR,1,0
206,TXN0003182,DEBIT,26.91,C1386380,496145.08,496118.17000000004,C2479485,111202.51,1824.3,GB,6,0
207,TXN0003183,PAYMENT,126.27,C5648869,451275.4,451149.13,M8503048,123079.74,42863.81,US,18,0
208,TXN0003184,PAYMENT,51.4,C6524250,379963.99,379912.58999999997,M3034291,117372.69,198065.69,MX,16,0
209,TXN0003185,TRANSFER,3502.21,C5125381,475369.21,471867.0,C3826766,142259.58,24407.05,CN,9,0
210,TXN0003186,TRANSFER,22.34,C1801609,116679.22,116656.88,C7068105,71681.41,18595.15,NG,17,0
211,TXN0003187,CASH_OUT,1461.76,C8956294,319802.36,318340.6,C4607988,25218.92,146030.74,DE,10,0
212,TXN0003188,TRANSFER,1459.59,C5292408,379569.6,378110.00999999995,C9565320,154044.54,166942.63,NG,20,0
213,TXN0003189,TRANSFER,9501.84,C3503994,183779.98,174278.14,C3798423,37114.26,177181.21,BR,21,0
214,TXN0003190,CASH_OUT,107.84,C3764040,380068.28,379960.44,C1027018,74703.32,8346.88,US,6,0
215,TXN0003191,DEBIT,1017.03,C9627502,213546.96,212529.93,C6752035,188424.35,84481.06,MX,21,0
216,TXN0003192,CASH_IN,23465.9,C9308229,9236.05,0.0,C9428568,64789.55,110332.81,KE,8,0
217,TXN0003193,TRANSFER,71.14,C5509729,287266.06,287194.92,C5709807,15869.88,71482.84,DE,15,0
218,TXN0003194,PAYMENT,11.36,C9012394,448611.56,448600.2,M6408592,65950.61,125701.65,BR,22,0
219,TXN0003195,CASH_IN,5.7,C9196420,268724.52,268718.82,C5605983,17397.12,137166.25,NG,8,0
220,TXN0003196,CASH_OUT,1017.83,C5884394,192885.86,191868.03,C9834267,64646.11,24060.07,UA,5,0
221,TXN0003197,CASH_OUT,5.66,C2976629,212200.39,212194.73,C9271499,71118.54,63658.71,US,8,0
222,TXN0003198,DEBIT,116.21,C8312018,443360.29,443244.07999999996,C6212353,105877.68,85353.58,CN,14,0
223,TXN0003199,CASH_IN,586.77,C1133148,282862.26,282275.49,C1835847,100863.36,36737.09,US,23,0
224,TXN0003200,DEBIT,354.37,C7643820,418561.81,418207.44,C4215710,65456.2,95080.0,US,23,0
225,TXN0003201,CASH_OUT,573.0,C3894941,72291.75,71718.75,C5710737,42993.3,154458.68,RU,17,0
226,TXN0003202,CASH_OUT,381.68,C9046308,205104.91,204723.23,C7401689,50807.95,130981.37,US,20,0
227,TXN0003203,PAYMENT,3158.12,C2389365,485414.15,482256.03,M9491800,39307.01,60002.42,US,6,0
228,TXN0003204,PAYMENT,36.43,C6597615,219316.79,219280.36000000002,M4677122,79826.38,197352.91,US,16,0
229,TXN0003205,TRANSFER,63.18,C6803583,130607.35,130544.17000000001,C6474338,117154.11,178499.25,NG,0,0
230,TXN0003206,PAYMENT,52.18,C8338663,427896.03,427843.85000000003,M9129496,126598.41,27557.22,UA,12,0
231,TXN0003207,PAYMENT,1287.4,C6582751,197543.87,196256.47,M4459632,124810.18,12593.3,BR,9,0
232,TXN0003208,CASH_OUT,1481.48,C3569548,410505.83,409024.35000000003,C9903930,185097.35,30712.78,US,14,0
233,TXN0003209,CASH_OUT,603.32,C1714268,490557.59,489954.27,C3864080,144530.97,169958.3,DE,11,0
234,TXN0003210,CASH_OUT,2609.69,C4649178,430447.68,427837.99,C5125519,64005.12,27751.95,BR,14,0
235,TXN0003211,CASH_IN,23.19,C7480658,208392.49,208369.3,C4060046,74156.1,95538.5,US,19,0
236,TXN0003212,CASH_OUT,6866.76,C5841424,1263.84,0.0,C7634113,166027.2,16437.22,CN,0,0
237,TXN0003213,DEBIT,5148.59,C2678642,32337.05,27188.46,C9470353,13704.34,114517.32,RU,11,0
238,TXN0003214,CASH_OUT,1065.55,C6015302,396732.72,395667.17,C2610232,134436.87,85888.81,CN,5,0
239,TXN0003215,PAYMENT,8635.16,C3983710,379667.73,371032.57,M9724378,156124.71,67268.82,MX,16,0
240,TXN0003216,CASH_OUT,8.91,C5565303,222470.64,222461.73,C8381552,7340.08,3748.41,US,10,0
241,TXN0003217,TRANSFER,85.72,C5417843,319323.52,319237.80000000005,C4527356,131448.54,20369.72,US,13,0
242,TXN0003218,DEBIT,56.23,C3931337,362961.99,362905.76,C3363306,153536.35,171719.15,DE,8,0
243,TXN0003219,PAYMENT,1035.83,C7793351,149229.08,148193.25,M5043157,71988.4,92762.57,US,6,0
244,TXN0003220,PAYMENT,29.96,C1854852,54894.92,54864.96,M1800922,50452.23,90970.83,KE,20,0
245,TXN0003221,PAYMENT,1113.2,C5827415,120195.97,119082.77,M5409566,52482.99,107311.92,US,21,0
246,TXN0003222,PAYMENT,3793.61,C6912250,234149.21,230355.6,M7128421,50912.47,44650.16,RU,12,0
247,TXN0003223,PAYMENT,982.8,C9183892,47615.34,46632.53999999999,M6184505,74818.51,42799.34,RU,20,0
248,TXN0003224,CASH_OUT,431.6,C3544242,430351.71,429920.11000000004,C4989408,3530.59,155049.4,RU,11,0
249,TXN0003225,CASH_OUT,33.93,C6771537,373418.68,373384.75,C9153465,100317.02,130724.22,US,15,0
250,TXN0003226,TRANSFER,44.98,C3606910,386706.21,386661.23000000004,C9907075,38683.35,33528.85,US,20,0
251,TXN0003227,PAYMENT,2978.69,C6065908,940.48,0.0,M8449748,50324.53,161372.75,US,3,0
252,TXN0003228,CASH_IN,1162.93,C8458954,127242.71,126079.78000000001,C2610881,117973.44,144072.85,KE,21,0
253,TXN0003229,DEBIT,226.32,C5119761,62242.78,62016.46,C5879589,114381.13,198938.8,US,10,0
254,TXN0003230,CASH_OUT,106.08,C4636496,469415.04,469308.95999999996,C9377094,92295.9,38192.7,US,12,0
255,TXN0003231,DEBIT,4.26,C2690689,38916.54,38912.28,C1323716,6247.96,169276.77,US,21,0
256,TXN0003232,DEBIT,28.74,C8353947,470058.61,470029.87,C1591663,53942.06,6688.71,NG,20,0
257,TXN0003233,CASH_OUT,11190.7,C3987988,156300.54,145109.84,C9875182,31219.16,149852.22,BR,12,0
258,TXN0003234,TRANSFER,18.9,C4965307,222584.81,222565.91,C8117239,158117.34,97361.41,BR,11,0
259,TXN0003235,PAYMENT,357.44,C6973457,297173.18,296815.74,M9844749,90890.91,26567.88,US,1,0
260,TXN0003236,CASH_OUT,1835.16,C5531368,483519.33,481684.17000000004,C2432350,150656.31,122418.35,US,11,0
261,TXN0003237,PAYMENT,19.89,C4180314,301800.51,301780.62,M1790682,32993.7,127050.58,UA,9,0
262,TXN0003238,CASH_IN,354.04,C4803579,202594.29,202240.25,C8251335,62729.65,142453.5,BR,7,0
263,TXN0003239,CASH_OUT,1596.92,C7946545,384312.76,382715.84,C8409312,192653.1,39203.44,UA,22,0
264,TXN0003240,DEBIT,250.89,C1184614,457086.49,456835.6,C1864858,160918.54,154835.88,BR,7,0
265,TXN0003241,TRANSFER,75872.24,C7119614,194915.95,119043.71,C3573082,68541.03,189716.71,US,5,0
266,TXN0003242,CASH_OUT,8.7,C4980974,404889.06,404880.36,C8899980,13661.91,177271.19,KE,22,0
267,TXN0003243,DEBIT,2033.38,C9775993,214582.12,212548.74,C7548822,162049.57,134443.83,CN,2,0
268,TXN0003244,CASH_IN,173.19,C3789161,131927.05,131753.86,C2267666,173347.44,161020.8,BR,10,0
269,TXN0003245,PAYMENT,1145.78,C2815385,394859.05,393713.26999999996,M9207948,168580.38,162002.39,RU,4,0
270,TXN0003246,DEBIT,591.47,C7615498,225752.47,225161.0,C6343093,54569.68,182942.71,US,20,0
271,TXN0003247,CASH_OUT,56.47,C4034385,343220.4,343163.93000000005,C7287843,21875.09,19511.15,US,9,0
272,TXN0003248,DEBIT,386.83,C9930905,42664.03,42277.2,C6748022,37516.05,193274.22,US,14,0
273,TXN0003249,CASH_OUT,5.95,C3422369,103038.77,103032.82,C1972049,138003.35,43277.55,DE,20,0
274,TXN0003250,DEBIT,817.7,C8194732,150454.12,149636.41999999998,C9606561,172391.07,187819.93,US,8,0
275,TXN0003251,PAYMENT,444.22,C3257862,13950.65,13506.43,M3781872,104445.51,39665.25,US,21,0
276,TXN0003252,TRANSFER,877.71,C2001012,55646.05,54768.340000000004,C2634871,77833.48,39119.01,NG,17,0
277,TXN0003253,CASH_OUT,2030.9,C7625199,234356.41,232325.51,C5883509,198276.92,132280.05,RU,23,0
278,TXN0003254,TRANSFER,510.42,C2818773,387739.81,387229.39,C4980198,516.73,84213.55,US,23,0
279,TXN0003255,TRANSFER,329.04,C2101934,92770.89,92441.85,C7979925,109120.03,169111.09,US,4,0
280,TXN0003256,TRANSFER,42.01,C1827548,51489.02,51447.009999999995,C6029882,45237.64,165422.04,US,18,0
281,TXN0003257,PAYMENT,58.88,C5989091,397922.64,397863.76,M6511424,93453.64,21837.65,US,13,0
282,TXN0003258,CASH_OUT,2626.66,C7732328,161450.64,158823.98,C1620840,4086.63,156925.49,UA,7,0
283,TXN0003259,PAYMENT,4327.18,C1556841,322586.46,318259.28,M9162832,67258.62,132400.74,US,4,0
284,TXN0003260,PAYMENT,151.98,C8560292,61691.41,61539.43,M1890539,111730.65,19968.21,US,11,0
285,TXN0003261,TRANSFER,268.27,C3385745,232273.44,232005.17,C7564250,192145.1,184454.69,US,8,0
286,TXN0003262,PAYMENT,40.08,C5176993,364312.74,364272.66,M7676881,190520.11,80305.82,GB,10,0
287,TXN0003263,PAYMENT,2554.25,C3923131,211721.81,209167.56,M2897194,110080.59,102008.81,MX,0,0
288,TXN0003264,TRANSFER,925.96,C5636289,5232.27,4306.31,C9630184,154540.52,73611.44,DE,19,0
289,TXN0003265,PAYMENT,11877.9,C9447086,96062.07,84184.17000000001,M6000323,16536.58,81650.73,DE,20,0
290,TXN0003266,TRANSFER,42.24,C6473926,240008.99,239966.75,C2417020,43534.43,138053.54,US,8,0
291,TXN0003267,TRANSFER,114.89,C1436179,367202.32,367087.43,C3733417,108615.96,37879.67,US,2,0
292,TXN0003268,CASH_OUT,388.73,C7168031,475756.23,475367.5,C9610523,2386.89,44109.41,CN,15,0
293,TXN0003269,DEBIT,891.57,C8613430,246390.96,245499.38999999998,C2677155,139851.77,38449.12,RU,15,0
294,TXN0003270,TRANSFER,158.96,C9393926,453777.34,453618.38,C8581644,50729.84,186571.85,UA,9,0
295,TXN0003271,TRANSFER,42.69,C6535803,481588.18,481545.49,C2564016,126239.35,118119.33,US,7,0
296,TXN0003272,PAYMENT,1426.27,C8519850,279307.78,277881.51,M7462329,90709.1,166545.67,US,17,0
297,TXN0003273,TRANSFER,1035.12,C8307873,4694.97,3659.8500000000004,C2017387,190833.76,168558.32,US,9,0
298,TXN0003274,CASH_IN,39.15,C8634413,421379.27,421340.12,C4912074,152060.85,8921.44,CN,15,0
299,TXN0003275,PAYMENT,3680.8,C5432484,374208.43,370527.63,M8049767,66666.2,150986.01,MX,14,0
300,TXN0003276,TRANSFER,2541.21,C5429641,58155.2,55613.99,C6709049,106665.86,8637.84,US,17,0
301,TXN0003277,TRANSFER,320.09,C8361659,421848.65,421528.56,C4644289,171289.15,169025.1,RU,11,0
302,TXN0003278,PAYMENT,286.92,C1863428,297175.75,296888.83,M8633870,163525.69,143623.81,DE,11,0
303,TXN0003279,PAYMENT,741.09,C9008084,415977.56,415236.47,M7938327,96823.36,198645.89,US,1,0
304,TXN0003280,TRANSFER,43.67,C6145126,181028.67,180985.0,C8542616,92266.94,102347.21,BR,11,0
305,TXN0003281,DEBIT,259.84,C3545115,193700.58,193440.74,C3792054,101381.98,53672.63,CN,9,0
306,TXN0003282,CASH_IN,3.3,C1414885,289985.0,289981.7,C4409424,191327.65,76045.12,CN,8,0
307,TXN0003283,DEBIT,1412.21,C7993789,421425.49,420013.27999999997,C1191390,145782.78,36399.26,US,18,0
308,TXN0003284,DEBIT,10.77,C7840467,109241.93,109231.15999999999,C2135470,156357.55,95271.57,US,13,0
309,TXN0003285,CASH_OUT,4948.5,C8429946,445185.32,440236.82,C8393840,151373.77,41024.12,NG,11,0
310,TXN0003286,CASH_OUT,126.44,C7816044,188124.26,187997.82,C3421205,149085.84,151759.86,RU,18,0
311,TXN0003287,TRANSFER,160.24,C2432757,473176.24,473016.0,C1925668,110779.73,83888.6,MX,11,0
312,TXN0003288,PAYMENT,69.72,C1544957,269819.6,269749.88,M7826089,57483.93,32792.69,UA,5,0
313,TXN0003289,PAYMENT,137.54,C5057676,393896.76,393759.22000000003,M1870498,185814.76,50446.23,US,18,0
314,TXN0003290,TRANSFER,4175.81,C7729938,417259.23,413083.42,C1461875,194862.33,141543.59,KE,12,0
315,TXN0003291,CASH_OUT,1.69,C1038690,305986.03,305984.34,C7691200,107537.15,78357.56,BR,6,0
316,TXN0003292,DEBIT,3146.14,C6125784,68270.08,65123.94,C2515720,143080.49,9712.03,US,15,0
317,TXN0003293,DEBIT,481.09,C5444302,265531.26,265050.17,C5258198,57453.68,95775.29,DE,10,0
318,TXN0003294,CASH_IN,21.89,C5117278,58223.96,58202.07,C2789018,156660.55,51185.01,CN,16,0
319,TXN0003295,TRANSFER,28.48,C6218019,264703.64,264675.16000000003,C3402037,82039.42,198671.58,US,7,0
320,TXN0003296,CASH_IN,6993.85,C7126427,400357.19,393363.34,C6587170,110129.71,127508.33,NG,13,0
321,TXN0003297,TRANSFER,36.93,C7658665,339367.78,339330.85000000003,C1459914,26012.28,24468.66,US,23,0
322,TXN0003298,DEBIT,24.37,C9062053,450982.21,450957.84,C1573489,180713.4,112036.53,US,22,0
323,TXN0003299,CASH_IN,2379.46,C4503879,269972.79,267593.32999999996,C3209870,155347.25,31895.91,NG,16,0
324,TXN0003300,DEBIT,481.6,C9339333,413183.18,412701.58,C4405484,160287.75,161113.15,BR,8,0
325,TXN0003301,CASH_OUT,37.49,C7856711,288138.63,288101.14,C3913886,61941.9,22971.05,US,21,0
326,TXN0003302,PAYMENT,377.38,C4266492,270950.99,270573.61,M4066057,897.82,64836.28,RU,15,0
327,TXN0003303,CASH_OUT,31.45,C3999723,243834.11,243802.65999999997,C9842784,4240.44,136221.12,US,2,0
328,TXN0003304,CASH_OUT,2211.98,C1060841,361579.25,359367.27,C2380245,54318.2,79669.77,RU,9,0
329,TXN0003305,CASH_OUT,2044.16,C3306683,27776.82,25732.66,C2143380,174889.23,63907.59,UA,12,0
330,TXN0003306,CASH_OUT,709.11,C2638718,85558.64,84849.53,C6964496,55154.99,165047.33,BR,18,0
331,TXN0003307,PAYMENT,504.38,C7681408,240640.73,240136.35,M1929494,58470.93,108570.58,UA,10,0
332,TXN0003308,CASH_IN,8286.44,C4164842,6698.41,0.0,C4383346,190469.44,28351.75,KE,16,0
333,TXN0003309,PAYMENT,244.54,C4626686,267454.35,267209.81,M7675594,9794.87,17584.91,BR,13,0
334,TXN0003310,PAYMENT,23.02,C8473146,114560.0,114536.98,M3575791,53578.22,132731.95,NG,2,0
335,TXN0003311,TRANSFER,601.21,C2673074,3483.66,2882.45,C8722609,86457.09,121860.88,US,23,0
336,TXN0003312,DEBIT,15868.54,C9109893,13854.39,0.0,C3218526,114291.46,9244.03,US,2,0
337,TXN0003313,DEBIT,32.15,C3596062,63163.93,63131.78,C6919532,193906.28,89992.66,US,4,0
338,TXN0003314,PAYMENT,118.76,C5507241,376975.42,376856.66,M4316925,32305.07,181898.24,CN,16,0
339,TXN0003315,TRANSFER,562.78,C7240352,405277.04,404714.25999999995,C6414241,129184.89,16656.38,US,6,0
340,TXN0003316,CASH_OUT,219.68,C1325432,167123.43,166903.75,C8829012,22139.88,158343.28,UA,9,0
341,TXN0003317,TRANSFER,34.31,C4078929,280644.21,280609.9,C6016835,31690.26,26057.21,NG,7,0
342,TXN0003318,CASH_OUT,2307.03,C9676026,346550.31,344243.27999999997,C4988524,195346.32,158345.21,US,20,0
343,TXN0003319,TRANSFER,25338.53,C8541891,379862.47,354523.93999999994,C4953289,96003.29,176373.7,BR,22,0
344,TXN0003320,PAYMENT,362.22,C4208967,98776.48,98414.26,M6129073,124527.18,92487.97,UA,9,0
345,TXN0003321,TRANSFER,40.12,C7314805,238276.46,238236.34,C7071727,170281.92,44560.09,US,12,0
346,TXN0003322,CASH_OUT,11.05,C1721598,306691.67,306680.62,C3628850,106788.19,3752.56,CN,7,0
347,TXN0003323,PAYMENT,409.92,C5915917,290591.19,290181.27,M8900396,125296.84,144199.0,NG,1,0
348,TXN0003324,CASH_OUT,2225.54,C1159111,209475.1,207249.56,C2104201,25488.96,175796.23,US,7,0
349,TXN0003325,TRANSFER,632.91,C3322319,182983.68,182350.77,C3112096,156378.02,46185.78,CN,1,0
350,TXN0003326,CASH_OUT,243.52,C2418154,461476.28,461232.76,C5503509,135753.98,29661.7,CN,1,0
351,TXN0003327,PAYMENT,75.3,C2906711,92173.34,92098.04,M8719445,182288.53,51724.93,US,9,0
352,TXN0003328,CASH_IN,27.54,C6507269,285788.94,285761.4,C8064955,126826.88,104340.67,GB,0,0
353,TXN0003329,PAYMENT,1299.2,C4737531,489445.71,488146.51,M4647830,54579.48,160225.47,CN,23,0
354,TXN0003330,PAYMENT,1521.64,C5066077,308228.4,306706.76,M6419744,96259.9,95333.26,BR,22,0
355,TXN0003331,CASH_IN,11.12,C6920875,431522.29,431511.17,C5180820,33232.82,153829.6,US,5,0
356,TXN0003332,PAYMENT,5882.15,C6053211,364297.04,358414.88999999996,M8800957,2119.55,143940.58,US,10,0
357,TXN0003333,PAYMENT,771.35,C1266744,351585.5,350814.15,M1636453,60122.8,90656.52,CN,13,0
358,TXN0003334,PAYMENT,4020.61,C6230534,72824.49,68803.88,M6051720,168406.94,141132.98,RU,7,0
359,TXN0003335,TRANSFER,16.71,C1880761,88018.05,88001.34,C5767081,119738.2,144823.68,US,12,0
360,TXN0003336,CASH_OUT,15.93,C8262318,475182.3,475166.37,C8430203,44926.77,39290.58,GB,8,0
361,TXN0003337,CASH_IN,181.65,C7715005,138588.3,138406.65,C1322537,155574.57,117992.8,DE,23,0
362,TXN0003338,PAYMENT,668.86,C6817661,256692.08,256023.22,M3927917,66874.78,39625.6,RU,7,0
363,TXN0003339,DEBIT,8890.35,C9572172,445968.33,437077.98000000004,C2654367,46488.69,68077.38,US,15,0
364,TXN0003340,CASH_OUT,1004.41,C4492872,90394.26,89389.84999999999,C1846806,35742.67,58624.05,US,9,0
365,TXN0003341,TRANSFER,150.6,C5252992,316770.52,316619.92000000004,C1363038,91727.25,10992.94,RU,6,0
366,TXN0003342,PAYMENT,31.41,C1751994,457927.26,457895.85000000003,M6439117,49707.62,26413.8,US,4,0
367,TXN0003343,PAYMENT,2864.08,C1475421,354350.89,351486.81,M9178451,64853.24,171839.89,US,11,0
368,TXN0003344,PAYMENT,35.54,C5475710,136691.42,136655.88,M1877905,163563.93,135020.73,US,20,0
369,TXN0003345,CASH_IN,6354.62,C7597980,35603.21,29248.59,C6126251,74267.15,74452.31,CN,5,0
370,TXN0003346,PAYMENT,138.55,C6381156,255345.88,255207.33000000002,M4901880,154138.95,15073.54,GB,15,0
371,TXN0003347,PAYMENT,5890.9,C5185348,451709.33,445818.43,M6792490,44642.76,137716.7,US,23,0
372,TXN0003348,CASH_OUT,951.33,C5260211,308235.2,307283.87,C2147253,99442.48,151290.09,DE,3,0
373,TXN0003349,TRANSFER,186.05,C3034681,216121.35,215935.30000000002,C7582236,26292.19,55533.43,US,16,0
374,TXN0003350,PAYMENT,86.59,C8223988,372490.27,372403.68,M3018711,134270.2,174521.65,US,2,0
375,TXN0003351,CASH_OUT,123.74,C8257408,157971.37,157847.63,C4983691,187909.55,62532.17,US,0,0
376,TXN0003352,PAYMENT,576.3,C1918300,303556.7,302980.4,M6274627,161735.14,133528.92,BR,16,0
377,TXN0003353,TRANSFER,285.52,C8472447,438632.23,438346.70999999996,C8727235,192870.46,4795.74,US,21,0
378,TXN0003354,CASH_IN,74.62,C1705194,54652.14,54577.52,C1636561,153058.1,83519.56,US,9,0
379,TXN0003355,PAYMENT,175.69,C1839786,299947.86,299772.17,M4633090,104889.0,111453.63,RU,16,0
380,TXN0003356,CASH_OUT,286.33,C4474964,140523.79,140237.46000000002,C1641978,77174.75,48614.6,KE,12,0
381,TXN0003357,CASH_OUT,3.46,C7838926,236566.08,236562.62,C9527123,163460.04,70644.23,RU,11,0
382,TXN0003358,TRANSFER,611.76,C1767489,313855.25,313243.49,C6880705,80051.95,111360.87,BR,12,0
383,TXN0003359,DEBIT,34.49,C7378588,88048.61,88014.12,C9030128,189849.28,142907.13,US,15,0
384,TXN0003360,PAYMENT,24.37,C1029823,336614.78,336590.41000000003,M2883407,89485.72,126454.72,KE,9,0
385,TXN0003361,TRANSFER,8.38,C6900629,141358.93,141350.55,C8046010,142384.17,5755.66,NG,7,0
386,TXN0003362,CASH_OUT,6.77,C1834110,301830.22,301823.44999999995,C7716629,116797.66,197729.13,KE,16,0
387,TXN0003363,TRANSFER,16.27,C5283277,488471.24,488454.97,C6816315,178339.75,52042.46,CN,6,0
388,TXN0003364,TRANSFER,59.26,C1592547,189459.08,189399.81999999998,C8294423,13675.62,112237.35,RU,13,0
389,TXN0003365,DEBIT,12167.43,C2694100,212493.29,200325.86000000002,C2409304,70218.86,121524.03,US,1,0
390,TXN0003366,TRANSFER,85.48,C7747304,498456.23,498370.75,C4476712,183221.0,131164.22,US,2,0
391,TXN0003367,PAYMENT,349.15,C3458695,359879.58,359530.43,M1272755,166978.89,69220.23,US,16,0
392,TXN0003368,TRANSFER,545.1,C4589117,385265.18,384720.08,C5030330,3685.7,40012.57,MX,15,0
393,TXN0003369,TRANSFER,318.03,C9070367,295951.34,295633.31,C2816391,56634.26,96097.3,US,13,0
394,TXN0003370,PAYMENT,209.58,C2736381,131310.59,131101.01,M3408827,191060.98,58014.47,US,11,0
395,TXN0003371,TRANSFER,22.41,C1969781,147893.7,147871.29,C6739511,143984.24,133161.6,KE,16,0
396,TXN0003372,CASH_OUT,4455.32,C4502761,200730.8,196275.47999999998,C9321087,27020.92,75501.31,NG,16,0
397,TXN0003373,TRANSFER,9085.12,C1221284,399167.0,390081.88,C4392317,154489.4,11887.79,GB,7,0
398,TXN0003374,PAYMENT,8.45,C2333249,111700.82,111692.37000000001,M5883003,123692.27,45205.08,US,9,0
399,TXN0003375,PAYMENT,31.56,C5663725,218841.45,218809.89,M2784367,82555.32,198073.93,CN,20,0
400,TXN0003376,TRANSFER,139.82,C7500935,255992.33,255852.50999999998,C3560268,104373.79,159689.45,RU,6,0
401,TXN0003377,PAYMENT,35.55,C6650964,226170.81,226135.26,M3603872,11137.36,33186.72,US,12,0
402,TXN0003378,PAYMENT,673.13,C3174986,448319.79,447646.66,M4765725,76448.33,93619.55,US,11,0
403,TXN0003379,DEBIT,57.02,C2712694,179712.86,179655.84,C4094594,112772.4,8695.98,BR,16,0
404,TXN0003380,PAYMENT,18585.04,C9666820,386101.4,367516.36000000004,M3785047,67362.85,82563.55,RU,0,0
405,TXN0003381,TRANSFER,2646.77,C2925327,108754.94,106108.17,C4014745,154264.82,97182.84,US,16,0
406,TXN0003382,CASH_OUT,374.33,C7402477,208142.1,207767.77000000002,C4249762,64591.82,110331.06,US,15,0
407,TXN0003383,DEBIT,1908.31,C5728628,151465.49,149557.18,C6079237,159848.95,51904.32,US,5,0
408,TXN0003384,CASH_OUT,2234.56,C5212123,95696.42,93461.86,C7591537,15361.88,73398.25,US,14,0
409,TXN0003385,PAYMENT,79.21,C2236034,456699.9,456620.69,M2843426,76051.81,76129.69,US,4,0
410,TXN0003386,CASH_OUT,47.83,C3043189,393993.14,393945.31,C5421974,81752.84,76646.96,CN,7,0
411,TXN0003387,PAYMENT,286.08,C8620212,436678.77,436392.69,M2552142,24828.08,20387.14,CN,23,0
412,TXN0003388,CASH_OUT,1370.97,C3100416,423499.45,422128.48000000004,C6290332,28602.92,60754.76,US,21,0
413,TXN0003389,TRANSFER,323.15,C4547011,31695.27,31372.12,C5856434,18647.27,151123.7,US,8,0
414,TXN0003390,CASH_OUT,10.44,C2859994,156025.23,156014.79,C2737594,139481.52,46291.17,KE,10,0
415,TXN0003391,TRANSFER,49.12,C2943542,436937.14,436888.02,C8464758,7710.48,72231.7,BR,9,0
416,TXN0003392,PAYMENT,211.04,C5611896,403336.08,403125.04000000004,M1801386,20017.5,132116.43,UA,14,0
417,TXN0003393,CASH_OUT,210.33,C9834329,34604.48,34394.15,C4568180,70737.49,182084.99,US,8,0
418,TXN0003394,PAYMENT,12645.85,C8949066,473182.97,460537.12,M3099555,132278.47,94479.3,US,10,0
419,TXN0003395,PAYMENT,15.3,C1916919,362821.95,362806.65,M8633531,171570.29,187471.82,US,6,0
420,TXN0003396,PAYMENT,672.62,C9812447,1854.98,1182.3600000000001,M8546015,121691.72,141603.79,KE,7,0
421,TXN0003397,TRANSFER,4808.91,C5847450,92911.06,88102.15,C2492527,166691.14,3384.28,CN,9,0
422,TXN0003398,PAYMENT,22991.95,C8565186,116871.4,93879.45,M6881972,111304.24,69536.59,US,20,0
